race,category,bib,name,id,place,catPlace,sexPlace,sex,age,team,netTime
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,100,2eb4b08ae78526ca485c914e2804e4ae449556a0,d6af44437daf38326053f6876983f948fe911154,4,4,4,M,46,,01:15:48.615
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,101,5c098c6e40a7796e638db1a193392ef0ede1740d,7e7dc48b423bc60d88d5afb35481774102f364fd,136,50,64,F,34,,02:42:15.332
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,104,5ab00b9071457f458365ca8463953b58d937402a,50865f28fe3baf551f63a5afe379e88313324ae5,18,5,5,F,43,,01:33:23.749
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,105,97ca635c9e54716621206b6714ee03c8bc15cfa7,0eaa12cd39f29eeb825e31daada1afffb53f4181,113,54,63,M,32,,02:26:05.414
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,106,615483d393c31ff54b7c48b743c410bc4ba16cd1,74b6a20ec1715b0d475055e0109d3a7a777b6510,128,48,61,F,39,,02:31:55.244
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,107,0ea41fed2fc00e7633ed03a6c131b073aa42699f,edb93a9256b5d790b1d35369a1d84690db663607,92,4,35,F,58,,02:19:53.986
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,108,3baf1c39ef65325fc3bfdbc1b9289ba4c70c420a,fcf4a01d7473387287507ea61c219bcf7e0d2bed,39,9,10,F,35,,01:47:35.713
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,109,9dcb12c6c06d00f016584be8afc5a35d99d07573,79b5eda19fee1c1442c64b3efb5ab61c290bce29,72,23,24,F,47,,02:03:03.271
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,110,f9d7883b33163bec3fe484d13dd3ebac071702d1,220807638bfecbd3a2f615ee45afaebe18dde109,146,59,73,F,23,,03:09:58.223
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,111,6b763b4a9049d7bc0c83866f83b101555d9704c7,5305032fe88fae34f138c06776095bbac246333c,77,26,27,F,38,,02:04:02.188
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,113,ff3e559e88f87c34cbc89a7586a78bf45aa2c875,a64e8ab2cd609a46861ac5a2c5e4c9ea6c4e231f,41,27,30,M,35,,01:49:31.802
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,115,6baf68fde0c04c54281d7ff2c484e2797206fb1e,31dafd650a403e6603b55aa0e2c122359b080cee,96,6,39,F,52,,02:20:02.378
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,116,68c882c074ccfce63c95ad2a46c68b874b8e1e47,b5af789cac61576ba01f65bc441459269c379f26,33,22,25,M,41,,01:45:12.570
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,117,1b527fef824290f4b84dce2318efd740923d8102,25ca7c53ee0d7049b72618a0d83fac6344f006fc,66,41,46,M,45,,02:00:32.123
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,119,8f931f92e8783ddd0e844a6a6642109fc32c12aa,c214cfd8e7b521eed8d0fa3c15283c421f96b078,7,7,7,M,45,,01:25:22.079
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,122,5f6438642c571bdcf464c12dbd34c5306f76a71f,1c03521d92df23bc146d38a1215c79c9c7b413eb,94,32,37,F,38,,02:20:01.906
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,123,d0a19eb730ac43478fb969df91bf8e165a54325c,d203116ff887ca4e6cf0c9d39ae71aa099cbf5e7,1,1,1,M,31,,01:06:20.571
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,124,7aa436945d38a0a43255937be7d3d0bb586ecfc7,3e8941074470f3a3e29b4cca121f98c686ec9103,49,31,35,M,43,,01:52:54.587
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,127,b8a479724e9788df64e77a7ead8c5ace83ed7d4e,87a1950c9929160a1f661a10add2b6f1dcd27b62,110,39,48,F,38,,02:25:20.889
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,128,55c40cd80e6fe00fedb385ccb236fbcb1949e994,5117b0de23d0bbe4a7497dbc5aa2ef79633d05e3,134,58,71,M,38,,02:41:21.383
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,130,522fd3c2c4488518b7f0bb01d7da8ba7e26aec8d,e98a79128e149f7fba7d600537723346954fadda,61,17,18,F,29,,01:54:55.572
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,131,7e7dab43755b47de5c27e0205b39db4b47bd751f,290f9b2d11fa76f90f7ee2433fdf59b6c92cd3bd,95,33,38,F,49,,02:20:02.001
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,133,fa9f8215d7670dcc9efa52f5fdcbfcb3eb9c61e8,cc63129478f8b61987f689f919ea089f7ea0fd9f,142,56,70,F,43,,02:50:43.940
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,134,ac07ee38455718c614c1f8cf3ea6251085970c62,ad329e85e1e195d5005c695f1eb17e25cfe5eb13,38,8,9,F,38,,01:46:53.746
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,135,bb1093ea6f1a6a4e1a07b7cc95ff569cdc2fe981,add659198e8af01889815af07aa0648bf99e2456,14,3,3,F,46,,01:29:42.626
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,136,7655bfaa3c6af2801310ef0aec67cd11b7a5f718,58e42702d7ba8efb919e9b7fb2528321674ee221,85,30,31,F,41,,02:11:48.867
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,137,f4a950f8b0d6ee9f06e6945a6d740fb8118459f5,125d13d5a03f592e5bd667202c0f7fb422bbe52d,74,25,26,F,44,,02:03:23.061
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,138,e9b6a35faa769690389db1cbf43ad0485fd85685,21ecc12de21a4bd700986e144bb2d5c4fe79f2d0,2,2,2,M,26,,01:09:02.644
TRILHA - 05Km,TRILHA 05Km - GERAL MASCULINO,139,889523036009afa32ac0c611d31e09fbdd283f9c,51a05ff208b11a720be6d2a34b037e55a3791d0c,92,34,41,M,48,,00:56:09.976
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,140,8b97c9f44697abc94bc3911930b4fe73057f1eb0,faba8b121dadd38906e0a74823d2127893e1b6a2,5,5,5,M,38,,01:19:10.675
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,141,3deb8a324c6e057fced4618a64397b1cefe75984,eec347d911c75c8e3a3b30797ab482b7d544f1dd,9,9,9,M,41,,01:26:29.265
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,142,827ae8393b78b39cfa4efd1fbee0090a85ff06d8,072efae701ee6c68bfe5d049088c700f2a4bb852,140,54,68,F,30,,02:42:44.923
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,144,98854548651fb8407ff2f1d4a37e601dc8256b2c,1de1e25e3e859f1a9b4af9dec1f9988c61423ca7,80,45,52,M,36,,02:08:21.795
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,145,06f296e9b6b8c792255d195735b2c920c538d4db,45952ba09c7a12e7d9cd2b91153ce6ba0c71d400,99,50,58,M,37,,02:20:59.515
TRILHA - 15Km,TRILHA 15Km - PCD MASCULINO,146,7b59439cd8c57506cce33eeb3362e282b75e475b,42babf4b7a9b5ac7d2d6fa9c3b366e262bf79edd,149,1,74,M,,,03:18:40.504
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,148,5e2dff1036d0dedaea1fe22af11fca6bd4c7c436,96765a65afd881a6b885c058342fc7a82f8e65fa,35,24,27,M,48,,01:45:47.421
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,149,721a1dd84c678c89020a22563d09e249da29b565,348b92efa027bcfc14939d9723c58791180330a8,6,6,6,M,27,,01:23:06.183
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,150,efe7058508f70fd158e53bc21f8584ce5289e06d,eacb4a5181f275f1f0d2639f04bcced34abad827,102,37,43,F,42,,02:21:53.481
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,151,49350b5a319718580d2a0b63839cdffcf3346060,31cce861febca8a5e4a3843fb85594c66b162264,91,3,34,F,52,,02:19:26.618
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,152,fcd1e99719a81f7ab3beb4345b8cc1a9d72e07eb,533d051b03a42caa07f696c992fbb0597af6e885,10,1,1,F,47,,01:26:58.241
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,153,54ca1732799662a386237559910993840b827705,81675c235af98f6cb0fd3c463d0b538034440659,124,46,58,F,26,,02:30:15.154
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,154,e3e01da39dda08522099962abd646010614782a0,1d198edac462e4d42460696f68dbe5651c77af7c,138,52,66,F,31,,02:42:44.182
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,155,4683cb26b76f27aff9fa8b0ea407b743e224dab3,8ab7b2ff28ddb0e54f9be4f27ae06b2a44606380,121,55,65,M,45,,02:28:37.637
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,156,cc90ee0fce703565566ae246283a53d87b12717a,669788be1dbdd6b2caeb404c27f3265beeb56816,130,12,69,M,56,,02:35:15.908
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,157,b1224fb861e75d6ca8b03fef6875918a91e966e5,6623f03e5b0b465d1b4160ceb93be4340e8544fa,3,3,3,M,18,,01:15:10.041
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,158,370e33046fcbf224cb60c2f5cdb8e989530f27d9,9e2ef4f9098eb5ea87dba92edd96c81fbcd38f33,79,7,51,M,58,,02:04:52.591
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,159,6f30c2fdc95087b595a8f913dfd5d6a7244f32d9,59135f7b5e50d6746e23e6634457abbeb8ccf84b,65,40,45,M,44,,01:59:22.279
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,161,18dc6051935ebe6b46bedc0e15aaa53bacc36109,4db24e0a0855ff2020adfc2de366b4390ab96d86,137,51,65,F,34,,02:42:29.970
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,162,def068d4293c40f02b0ecb01242d3bdb8660fdbe,c9ea815321dbe72405178413701e8e5ef1d8b135,52,33,37,M,28,,01:53:15.974
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,163,00c1dd4eb2e9055095d5c24725322b5b2dc1b954,678cdf66966b03076412b706cfdff5cd7f950df8,55,35,39,M,39,,01:54:02.015
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,165,b432b84ea158388d6f727124fe688327cd0122f8,97f92e39f01c5703a67053d68774424d644b021a,59,38,42,M,44,,01:54:54.566
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,169,fcbed2fae0e31aef072abbed50fd8585ff636fa4,6d740331ae63d4d236c7f237c5c036799d6dbd44,68,20,21,F,41,,02:01:46.277
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,171,02573b1806eae1b68fd83a17955c3331d282d946,710ea736accb44f721ddda8d0c4b7632cf6fade0,44,12,13,F,26,,01:51:11.528
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,173,66d512726668b6fa73a05ef434f2171ce4a7cd1c,b5e5e614a759fbaebd8f4159ba84d7390ac9862f,46,30,33,M,37,,01:51:31.993
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,174,edd1b21273781f72e3c7b260fe60245ea220f3d5,5dddeca0d0a4a19ff4003ba8e4aef13bf5ff810f,108,53,61,M,42,,02:23:58.868
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,175,e254e51fb1dc17578f3a0e0f31443882d7a15fc0,2c1c8e631360f0cdf5ed6cbab025a7f18c7d2452,25,6,6,F,42,,01:39:19.224
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,176,5cf3ee40db18dcb343ab183b1a8e098b900b3c8b,5a54e760247da7d9db093310055cffa3d9f6fdba,78,27,28,F,35,,02:04:31.077
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,177,c31195b97eb1fac1f221b3eab9beb1440f9ba1aa,130648957510ac71efad80e91cf33aec571e364a,83,46,54,M,41,,02:11:00.038
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,178,56765e5c728d8c11d881885dfbaf3441f769fae4,b6ae5a65cb849122f04977a848af7b1eaee5d85f,97,34,40,F,46,,02:20:32.803
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,180,bc5ee168ff56f3313296c2e7c1ea0e9591437d55,d2ee091e5e9478e1a8921d4f77ce333b63f8d055,82,28,29,F,28,,02:08:47.035
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,181,5ac7356ecdc16ebd14589af4fffb050a448c5962,ac1de374b81e0e0c509b16c818e5a44e6f3cd486,28,20,22,M,40,,01:39:53.174
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,182,800d2f244a8e29bd30c629511c3f6f10ec33fdce,1e9348bf39eceda278aa599781b1ae10fbe14157,131,13,70,M,56,,02:35:44.245
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,183,dcc3038f0007d4eae40fa18bf278d12dc0247cc5,b47cd0687b1c5fd6ebfa5eba3b45eb62381dd85c,69,21,22,F,45,,02:01:46.803
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,184,b75a0fdcad2672d32a65a96e1bb7189dd89652ce,4b532b2ca11dd3c77a0e58e17e77948fd689d23c,37,26,29,M,48,,01:46:40.268
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,185,c17494c75e67a5e939ae0e99dc7b74bf0629d47e,bed399f67b23b46e2c8118d7439c1ff5fd7447df,147,15,74,F,59,,03:11:11.254
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,186,54aab5f93859662e7da3d8d4080874455284379a,2f88fef14851e868cf6dc5cd6bf1a9b98db0d0a4,15,1,12,M,61,,01:30:29.077
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,187,4bcd12127cb846000f9ef1a83a32450096fbfb67,04d57bf5c9c96c3b0d294bd0aa5b640f2eea8751,81,8,53,M,63,,02:08:29.428
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,188,864e60ee101111712f3b3412ef67d120f57b945a,57508f01fdbcc57ed4f341917c76c32e9c4b665c,13,11,11,M,42,,01:29:01.309
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,190,25c2a442c5fcd49b972f1abf8a56f6ef4ae89286,01582b9418025bcbf33bc35f167b722b18b0723c,22,15,17,M,35,,01:38:27.048
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,191,1d2694a28a944c17d282f521cc52dd16cebd56f7,84fe6b2d511e94601783cbcc3e6850cdc9173a6d,116,41,52,F,42,,02:27:31.418
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,192,89a42ce58562cec237c827fa22353ad69378bb45,4aacb35467d85f47d6be4dbaaf5248a6a13f40d4,40,10,11,F,37,,01:48:29.476
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,193,043f6baf9fc3a6307eea6c647aa4e80d06c20284,e79467be8ab493c8063efa53644d80a1faa48a2c,56,36,40,M,44,,01:54:12.033
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,194,46df04ccddddcdde76264775f49ebd2ee08e0799,2fd2a4b5294b9b40a7fe97b2c4e8efc05fb6c5a2,117,42,53,F,40,,02:27:34.594
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,196,f74a7cad175283c751616f2962d571a74c500787,fa61e4130ee34347c44249da7b4e1132268c42d4,53,15,16,F,48,,01:53:27.237
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,198,e16730efeafc81eff9a8fe1b0674cda1e7ddb022,1362e3ab7330f7c3ff9d1c9af3a143e2a8bf2f12,132,14,62,F,56,,02:35:44.378
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,199,3036b773b607e67dd48e636e4470eeb89988b631,1581d57570b0a618029852cad1f49f8a9783b84e,122,45,57,F,41,,02:29:23.938
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,201,e512e592b7623e03863780c607fb8b27658d53d2,8246916aab938be756dee7e0022cf8d943ad0fc4,73,24,25,F,48,,02:03:15.193
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,202,62a96ce2b3c105b22294f8be476e0c38194d7aad,e62cfdd8d348f05851b23d2c00b3048886c321de,76,44,50,M,43,,02:03:51.240
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,203,513a8860bbb492088b5f309eb034b524c575cc1b,9ac38707fb278bc436913ab7ee4bed170452b58c,32,3,24,M,51,,01:44:54.892
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,204,661d6075ba2b4966137bd7ab9c880276fdfd3a01,a5ff1671b5bf821cc56f6f8ffda5e1cb3a81bc70,109,9,62,M,63,,02:25:04.435
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,206,766e1b2e72978fca9121a7c21ec47079f1cd2e13,f8e7e46c0fc033860d74d204f2815d3710ca3685,139,53,67,F,40,,02:42:44.784
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,207,e28876e535907d87f5fef2dec842a58df70dce1e,78ec33a61dc0358fa0ff113af9ebe929bc787f0f,29,7,7,F,45,,01:40:59.067
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,208,2c257243e33a6989fb97bfb792a8ef6a489b1818,cc440eb5539c57c1864e2926aa4be48431bbc788,100,51,59,M,36,,02:21:35.613
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,210,a8b0cad9df38f1036169c7ca330a4ee52203f4bf,ee6026d9fdbc450ee612289e096753b77282e484,27,19,21,M,36,,01:39:29.189
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,212,50f368feaec113cc949f16258209b3a00ae9b245,8208f9bef0238d1576ad6784fafdf37a49e00459,63,5,44,M,57,,01:58:38.250
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,214,0bc2c9d7c62b5185c544a27ec617d0d56c4b258a,ac5d15b84aacc62dbb8bf38eb2dd9a8a43c09317,48,13,14,F,40,,01:52:37.873
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,216,e005e8cfabe5c49c445ad093c18feceec192fe6d,92b773d3ea75b81573f8f5f5d0f78950e19e8676,42,28,31,M,35,,01:49:34.039
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,217,557a61f0543919aa025438514bbf354241b04f66,b8aea52fadf413c8bf41c7f5c468a6481835a90a,67,42,47,M,41,,02:00:32.170
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,218,50337f20af2f63b75ba26f6d77d8c1eb303f7933,127bc0437d8d977413d50ea4d78f5a265fb22396,104,8,45,F,65,,02:22:17.349
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,219,04fb69dc57f3cdf8793690fb1fdbff72541e5930,62f23009fe8bfb578562a07358654c8aeecca019,88,2,33,F,65,,02:17:06.592
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,220,62e032398b7ae11dcf22feda0b6b52a11c51e098,828ae5e3c5db183fa7879820296b61683a70b990,112,11,50,F,63,,02:26:03.567
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,221,a28eb818873e4ee4b644fb17f3ee753eef5ae4da,2e59bdbc181b73e536ba4fb75454afc4c57fe096,17,4,4,F,43,,01:33:22.401
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,223,7dea5aeca38851c7606df2c3c52dac8c0704cc23,7384f5e19f31f38b1afd0eeb7232fc48df332f5f,111,10,49,F,62,,02:25:38.002
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,224,bdc1495fde0c6ff9b77e5c045b276c3aa3f63c33,bcfba83a878a7aca7bdb9101b1a5e43d23efbd3d,70,6,48,M,65,,02:02:22.244
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,226,237ca7fee5c503ff8324958d270fd8f6ea71ddab,125f1fa728843dd148198a1538c1585e37d2852e,141,55,69,F,30,,02:50:43.141
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,227,bcd4b48e16481e150ea51c0a7c6d6b409969b90a,c37944f1cd04759a0772eba4f5407b74e66683bf,19,12,14,M,46,,01:33:49.365
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,228,2ecde727889e0dd40f741648350f50ab0db3babd,9ad1c05bf10fc81ed413f6e4ddd2e1932a167159,86,31,32,F,40,,02:11:55.698
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,229,c7f88d3297df91add17eea0624becb2caa6a658e,e1ba270b2a1b68333fb2c89e4d490d81f4545eb2,57,16,17,F,35,,01:54:48.634
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,230,a5b8b62eddd020c9def40c893abbb1481b385d27,489e3c1b5d68e249bd6c45ed458e88827b72bf14,34,23,26,M,35,,01:45:31.041
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,231,609dd3e2d852b36e8298005ac12ab68b7a3db2e9,2c2ae1004419a864148834639fa5d526c52c8091,45,29,32,M,37,,01:51:23.830
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,232,9b5fd3545e112a94a1c15505000381fb05210f5c,0f06cd6be2128222b33b0cdac9192353154df6ba,24,17,19,M,41,,01:39:05.938
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,233,5e9091a8c37e8284477ddcd1b047e53c1b0adf5a,7ce988dd0b55c5286899320bb2711746e001e16e,87,47,55,M,42,,02:14:53.926
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,234,9faf305df49e09235de271453323644af65b645a,39de747785c6bbd0eb62ad47109dff09dd0a8160,93,5,36,F,51,,02:19:54.215
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,235,d6257c5c74a876766de704e4e57fe93c85b3fd09,bfb5f1d8d2e2442666c61f5998592d09688725ef,103,7,44,F,44,,02:22:11.169
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,236,bfc23e7d7999d5aad992e6ba3e203a2fbb49d8d6,b453010964e2153d4dbb3525bae176d7f26947bd,12,10,10,M,36,,01:28:32.242
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,237,428df9bbbc7ab71cdcdd2057f97c93dd4d12d083,1a371746141798190454b6a6355956f01d89a143,58,37,41,M,40,,01:54:53.807
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,239,8f992f45c89bcceac617504d7f76f1021e74d690,0f8e9fa93b2d60c9a942a215a184d8a035367a62,60,39,43,M,40,,01:54:54.981
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,240,23549be5447553dbd823f597a82df2a67a0ac13f,0eaac3e4ffc584172801516013b24575365e57a2,90,49,57,M,44,,02:18:48.817
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,242,93634bca53b1cb2deefe4bc7f417ce9e12b9041f,c0ed7ecbe845769a7aca731df1489ed0e6c72ca8,62,18,19,F,45,,01:56:07.464
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,245,0da5972684bd1b2ee420b77375f30d670647c997,d659c263021a3f617ae09570dd32ac5ca1440288,21,14,16,M,46,,01:36:25.008
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,246,311f09b2ca7015e10facff6093352c56a4b073d2,04a2a1ec52880d2bd0fa71335a8fcd97b8d0ddbf,43,11,12,F,46,,01:49:46.422
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,248,3159feb347f64950ee6f65e1d9f8f27682bdaf7c,da39a3ee5e6b4b0d3255bfef95601890afd80709,47,4,34,M,63,,01:52:05.354
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,249,861d94df1eb19228fd2520cf55ce8916c81e5a13,3cb54b7ee5d181f2eb692b06f9f4e2009cbdba8c,123,56,66,M,37,,02:29:26.436
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,250,8a55d526ae009b7c8dd46a956817c47b5eb6c7f1,70371261b11d5ed7b2189fcc9476e0e744018c84,36,25,28,M,30,,01:46:16.488
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,251,502a09d0f3ec6716334b6b20151dabd0ec101b48,15cd789a26ce44ba3aa5418cb28c540ad1e1bc3e,54,34,38,M,45,,01:53:35.180
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,253,2509fb04f39e87115107b0c0f47f0d85564871ef,1282b64b23e80e1466c85ba0f6e043a0887f8331,118,43,54,F,40,,02:27:34.823
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,254,cae921fa03adb5de8d54ec27d323a25d95d0e3ea,bd06f814a714c210a87dd4ee599ffa4f7da9e104,126,13,59,F,60,,02:30:39.171
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,256,6e34bf0db7e42d2c17e806121c599e5f4307685e,9994deeace5f1f476b813715d3a5ba3d4f80072a,133,49,63,F,47,,02:41:16.710
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,257,ca9d5920c1a4108f70a20f4d17e430a924285815,0fc75b58d82fa15f7a47b0da7e64d61b87cba5ef,26,18,20,M,47,,01:39:19.511
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,258,4f698a1e307e247815c749ae09fc3a2cfea78322,8f3138d134261b77671b66ddb2f8bf7ca7a00ce3,20,13,15,M,48,,01:35:51.376
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,260,910192f7b61f92c3a7617331d883c4fdd9a0f8a2,8fc4ec6e5c9fbc5063232d3d2cc60e81e138f3a0,119,44,55,F,47,,02:27:57.581
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,261,9a7d4fff5af06d8fbeb6e0d58b99455ab4a85bf8,9308ea4ccd785842ec6842d89a1689e4904df4f4,127,47,60,F,42,,02:31:40.755
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,262,573e1983d9e830b0238df9fcbf9d1deb630a3b95,df91e316af51a466fa2915373e150e782d55e44d,105,52,60,M,38,,02:22:35.068
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,263,dc5c56dedec2a25b2bc94381085c5c96f81d20b7,a946bfe37285896b5aa76dc36bedf942c6dd5878,148,16,75,F,55,,03:11:14.699
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,264,1093008a7a24c84234c1b92d316718316f651ea1,3d9c3e2d45e4a114a3b91a78f6c71c8c1be7d85f,50,14,15,F,39,,01:52:55.275
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,266,a218f284057c8fcc37b10e9d159791c81ca49a28,4084d21e47265d927e1a22653c01cb7d086c25e2,71,22,23,F,36,,02:02:40.382
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,267,9d5dd47a5802916533c9deb93126b8bb015fe1e5,747f6640a68ad9623ae495f0621496d57ba2faac,135,59,72,M,36,,02:42:14.684
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,268,aa5218a8b4853ca1ec79b4333955c9bdadef8e06,8e11d2792585547320fc4200d2adf7d2991f88a1,16,2,13,M,52,,01:31:18.704
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,269,b6f5db214ff8df21499ec5cfd002dc0d8b268cf6,ec26c0e33047bc580209192c24361e1e35a46319,101,36,42,F,46,,02:21:44.941
