race,category,bib,name,id,place,catPlace,sexPlace,sex,age,team,netTime
21KM,21KM - ATE 59 ANOS - FEMININO,1,7b4b8a9111556f2117a070db7aad413047f592f8,17da338a61eaa5de27389ccafa783446810371e9,321,58,153,F,45,ADELMA BARBOSA FERREIRA,03:04:09.754
21KM,21KM - ATE 59 ANOS - MASCULINO,2,42f9cc9fd77ade6f1d846bf48cd13315d9a9c5af,b8d4cb61565e2dd8d66f4a8bfdd7f26ca0cfb959,320,88,167,M,37,LG Running,03:03:18.628
21KM,21KM - ATE 59 ANOS - MASCULINO,3,9b9de2219c27968885b4c6de2c92249c56efb790,2597923a7ee96141de5adeeca692f38b8ac113bb,295,78,157,M,47,,02:45:15.370
21KM,21KM - ATE 59 ANOS - FEMININO,5,99b7be58f8400dd76cf14376801b4b8622491d47,89ef2701c12563f9886f5905993eab7e52c4e5fd,259,30,123,F,37,Superando Limites,02:28:28.113
21KM,21KM - ATE 59 ANOS - MASCULINO,7,274c0e32adcd244e66f941f128aa810c2b148c00,a348d93cc307bb2161478f5e5ec1b268d4e99fac,311,84,163,M,29,Papa-léguas,02:58:07.521
21KM,21KM - ATE 59 ANOS - MASCULINO,8,79d3ed7844d68cf4adbdbe36cb54a6f693e1b7e0,993bde76a8bd3d60b2b5bb5acd22eb79ceaf5af6,248,55,132,M,44,triboteam,02:24:04.218
21KM,21KM - ATE 59 ANOS - MASCULINO,9,fe634a7bbf563b9933e1a99a666b4d806f549450,54070c9e252225a9c4b891df9524058c65207fbb,241,51,128,M,41,FISIOCLIN,02:20:25.392
21KM,21KM - ATE 59 ANOS - MASCULINO,10,4a7a4e64962ac2eab048a06707a74c7bdfb8b6a9,11f77ad924b73896bce072c600d94a3d7c5817ae,300,79,158,M,49,avulso,02:48:03.095
21KM,21KM - ATE 59 ANOS - FEMININO,11,34a2abc471885f4d057109563bbf0b697acc2f89,588b3de50c25d845b360080ad5efd001c0836525,243,22,115,F,38,Papaléguas Turbo,02:21:27.182
10KM,10KM - ATE 59 ANOS - FEMININO,13,08a3589ac051a546bbf62aa09a89cf774d679d10,34c0118bb687ddb4cf7829c2ba24dd55d975dec7,38,7,7,F,42,Ademir Paulino,01:11:47.132
21KM,21KM - ATE 59 ANOS - MASCULINO,14,f010c11c0ee5400131ffc33f64ef66fef12e914b,da39a3ee5e6b4b0d3255bfef95601890afd80709,215,36,112,M,,,02:09:23.689
21KM,21KM - ATE 59 ANOS - MASCULINO,15,69f4d880ab4a70f7d5ed7f931554721411bad39a,3666e9bb11231617121d5f70e807027ba17e0415,216,37,113,M,32,Papaleguas Turbo,02:10:34.891
21KM,21KM - ATE 59 ANOS - MASCULINO,16,eac6795717aab1287e57895b86084897e9b7dee4,fe59761a31aa078411c6e4fc20eb162719188c7f,264,62,139,M,52,Life Sport - Foz do Amazonas,02:31:44.558
21KM,21KM - ATE 59 ANOS - FEMININO,17,ae008fa0f6be8e84ba80276c2c9452f5835059e3,83920cd0db362453dd6737f6ea019a523fd0b756,224,15,107,F,44,Equipe Águia,02:13:46.450
21KM,21KM - ATE 59 ANOS - MASCULINO,18,7723954f9203cad2003296ea1a716bf6aee4a80a,163bc28c9a8be5f4966cbfeabcfe9c9112a68289,190,24,99,M,47,Tony Js,01:58:37.968
21KM,21KM - ATE 59 ANOS - FEMININO,19,5419bcfaacea79f36518dcee9cc2fbebcb32e187,f14a6fb1197a1f6e5d6f6dab2aeb775a6f71fa13,202,8,98,F,35,Ademir Paulino,02:02:31.736
21KM,21KM - ATE 59 ANOS - MASCULINO,20,b39a28721d34950e6f4cbfd521840595f57c4e6b,279ef55ec4c5ab1e3ef5fc65ce05b37960738636,333,91,170,M,42,CORREDORES EM AÇÃO,03:14:02.088
21KM,21KM - ATE 59 ANOS - MASCULINO,21,4efbc81b68e1427b3db7c5c03437c4a40a7fd60e,7f18a0daecc5c0eaf8ac7b398dcac255acaec393,229,45,122,M,28,Bellamax,02:17:13.860
21KM,21KM - ATE 59 ANOS - MASCULINO,22,5cdafc2824c9715fa3ab8d98641e6c6a5309b882,209ee0f83b6c436f9853f31ecccaf9d317396c82,207,31,107,M,35,-,02:04:47.733
21KM,21KM - ATE 59 ANOS - MASCULINO,24,8f5c6db3660512760673e77e630848512521cb9f,9d25228a4271ac5cac3292859438d26248fecb15,253,58,135,M,40,-,02:25:59.405
21KM,21KM - ATE 59 ANOS - FEMININO,25,a93c45d1061fb907de80c36075a797a46c5b5dee,fe94ae3444c37ee3c7432fe49b89eacfe9394c6c,298,46,140,F,42,Fit Run,02:46:24.990
21KM,21KM - 60 ANOS E ACIMA - MASCULINO,26,58a0bb3501a44dbeb574bfb99aec8247761ea3f9,a8e4ad68a2877a5ecfd4f1b5e7533fe95d97d9db,286,4,151,M,61,Equipe Tapajós,02:42:07.615
21KM,21KM - ATE 59 ANOS - FEMININO,27,336653296128865af17ef032a747d872845d3a90,0eb2ed7b996917a62ed0c91b0d1d7d3c2d188b26,327,63,158,F,35,life sport,03:04:31.748
21KM,21KM - ATE 59 ANOS - MASCULINO,28,9e10940e2f07075f5833e82ada8b739c96e54ac7,e6b98832522c90962a0621898061913c9102afa9,287,73,152,M,29,Suando a Gelada,02:42:10.265
21KM,21KM - ATE 59 ANOS - FEMININO,29,bf3f6b27d3b2abc447c29ce6e6568d9be3cf0d16,80a5566b2c52cebd107449f6afb1a4bc33ba835e,257,28,121,F,36,XINGU ACADEMIA,02:27:23.660
21KM,21KM - ATE 59 ANOS - FEMININO,30,a88272c45e3ab0a503200a77375086d51b4c0bc2,5adbbc6bd93c27a259623061c418da4891424a15,256,27,120,F,53,CORREDORES DE RUA BRB,02:26:08.951
21KM,21KM - ATE 59 ANOS - FEMININO,31,b59111bbf54a468204a4ac3e2dd34ccee7dc0777,1b3b23898d51e017a7a392d71d9483672c77da46,331,66,161,F,48,Ademir Paulino,03:11:05.736
21KM,21KM - ATE 59 ANOS - MASCULINO,33,a0d08b49d3cd60b42b6ffdb6a0e5845310c0d614,9e255a5f44cd8e4eae92f19cce6e294365375e03,268,64,141,M,42,DINOSSAUROS CORREDORES,02:33:56.512
21KM,21KM - ATE 59 ANOS - MASCULINO,34,f26bfab64e0dfbeaae801c9adf2ea2efb5616875,da39a3ee5e6b4b0d3255bfef95601890afd80709,136,4,72,M,,GRUPO SUPERANDO LIMITES,01:36:16.715
21KM,21KM - ATE 59 ANOS - MASCULINO,35,519d9d2b31384a9c867c59fde75bd299fef924a1,e80fde4d0c5bb81cd2f301c70a3ba329c638d4d3,175,13,86,M,40,BATALHÃO DA SAUDE REEDUKEN,01:53:20.421
21KM,21KM - ATE 59 ANOS - MASCULINO,36,34ed3ea1f1ae476f0344de46d39ced91f1e909df,cedfa0fde8ca2d70870d648b2975afebc6be9204,182,20,93,M,32,ACOPER-ROTA 275,01:55:41.363
21KM,21KM - ATE 59 ANOS - MASCULINO,37,d8adeef00c9f7ec1740b1a109ec73db6492e3064,393f2d58f543e9820089fdc1e2615b84a08cdb55,291,76,155,M,38,SANTAREM RUNNERS,02:43:09.577
21KM,21KM - ATE 59 ANOS - MASCULINO,38,9339843e66ce38bfa0562ba49e4eea6057dc109c,c071fff298ae9efeafb6fb16040dd7202d12c9d4,288,74,153,M,39,Precórdio,02:42:18.263
21KM,21KM - ATE 59 ANOS - MASCULINO,39,82f11f3faab88eb55a7aceecd0424a0709083687,ddd4385c820734496256362545f7d1ae4ab0e04a,205,30,106,M,31,EQUIPE ACTION,02:03:06.718
21KM,21KM - ATE 59 ANOS - MASCULINO,40,5a6c2ab30560fbcab6c01bf66f33752b7f09b012,cd91786100f3581f4a5ad7a7901dded86328762b,102,2,58,M,31,GRUPO TAPAJÓS,01:27:07.711
21KM,21KM - ATE 59 ANOS - FEMININO,42,168474554cda4221c79f8f4d549d80c63bfb8b73,ad979ed10f743f2abdcfe805f35303113488cc49,316,56,151,F,42,Edna Mota Vieira Mota Vieira,02:59:57.615
21KM,21KM - ATE 59 ANOS - MASCULINO,43,4f055e3a2b451e61fe40b36e90a75b7f75e93e5d,111f0ab872fd1841ef8c5280ee30c44346cc3da3,222,41,117,M,31,FITRUN,02:13:31.904
21KM,21KM - ATE 59 ANOS - MASCULINO,44,10c35920acdd22d4a77b2d9ccdbadde40ad38509,451d2e5d096f75b356c637beddb525dc2a0cf922,237,49,126,M,39,HSS,02:19:46.527
21KM,21KM - ATE 59 ANOS - MASCULINO,45,5d9b8b28d8c17b7eca5432d4f8c04991d0071a32,f1ed36df137f2d20eb6b4814c2787f44f2c7b7fa,273,66,144,M,42,nao,02:35:37.760
21KM,21KM - ATE 59 ANOS - MASCULINO,47,3870eb03835fd75fdf8bf6cade57456bd9cd329b,31784ae35f8bb79e67b205e9ec999633ac58cc16,186,22,95,M,44,,01:57:47.907
21KM,21KM - ATE 59 ANOS - MASCULINO,48,312e96e3a27c2e18d80700d2c3dd9508a0737a4e,86d4d9a649bce026ddb24296624392dcb1ba5319,236,48,125,M,44,GRUPO TAPAJÓS,02:19:38.050
21KM,21KM - ATE 59 ANOS - FEMININO,49,66e216261e8c7bb67e6704bafed64152dd39aee6,741082392cc910445aaa7b8c108b372ea7c65956,326,62,157,F,50,Life Assessoria Esportiva,03:04:31.697
21KM,21KM - ATE 59 ANOS - FEMININO,50,db6536ef59b260a12b3610ccc9ce1bf61e04926c,edd2b649e5e6e7919d5a1a9a5e94a50b43cf7517,265,32,126,F,42,Life / chama runing,02:31:54.352
21KM,21KM - ATE 59 ANOS - MASCULINO,51,13bfc18b48c97e93fdd6a362da1761dcd18cdd13,280d06b0d2216db376bf7dc215b5132bdc9ea7ea,164,8,81,M,35,Ernane,01:48:14.800
21KM,21KM - ATE 59 ANOS - MASCULINO,52,259ea3411a1d3ee2750b70545c849a06c8273e88,571bce39b3427e9bda71c91cb10251c704c6e9e5,274,67,145,M,42,Fisioclin,02:35:37.890
21KM,21KM - ATE 59 ANOS - MASCULINO,53,88b8a537f476c9d6961c2bf9c46432a413697fd2,791495d8e7e40ebf856b11827d510367a4fe6b74,184,21,94,M,34,GRUPO TAPAJÓS,01:55:58.968
21KM,21KM - ATE 59 ANOS - FEMININO,54,0b0f2ce22c9938cbbd1c91eb2660fa5131c83171,100cccdb0b2be638cb8dbb0fcf6aeed6449da030,245,23,116,F,36,Evanice Batista Rodrigues Xavier,02:22:52.322
21KM,21KM - ATE 59 ANOS - MASCULINO,55,922ef67b370e7c43c2d3103ed393dee1406ca44c,c35d3a37ab8e831318a299e0a171cbb67c2cfb96,152,6,77,M,57,Isak e Ezequiel,01:43:57.775
21KM,21KM - ATE 59 ANOS - MASCULINO,56,8eb36874274f219289c5f6a9e1e9e9030a42a63b,456e0a8b4ff9b1c3b2afbc61f8aac1d3b40841dc,267,63,140,M,40,AAFG,02:33:41.428
21KM,21KM - ATE 59 ANOS - FEMININO,57,a7e6f092608cde63b5fef25b3e3e24216db75257,a2449b724d2b90a182d21c87be6713384f9bf948,185,6,91,F,37,Bucater,01:56:09.772
21KM,21KM - ATE 59 ANOS - FEMININO,58,c5efd468d83aaf237f53443f87086b9297783cd6,8b49117fe4066bb84d66dac5d0f131d08d324f73,242,21,114,F,41,TagaRunners,02:21:01.073
21KM,21KM - ATE 59 ANOS - MASCULINO,59,fd78865cd569cebc50085cea914d882b95db3b34,8a8445c095afcf842678102ac2ef6fd72d6a6a24,250,56,133,M,48,FreeTown,02:24:49.397
21KM,21KM - ATE 59 ANOS - FEMININO,60,56d26ab54cb130d0073e8ad8ade39e5d6a152338,a90a68a33dfcd89bdb886524a6b9fa6ba77697bf,211,10,101,F,27,,02:05:45.447
21KM,21KM - ATE 59 ANOS - FEMININO,61,306330d3cd2c50fefd5c1c148c5784b74c506968,39e23ec40596ea8c1ea6f57937f0b174ef90c0d1,318,57,152,F,48,Foz do Amazonas/Life Assessoria,03:02:27.365
21KM,21KM - ATE 59 ANOS - MASCULINO,62,ee027b1612c546d9c3d9057966a8327eebcca635,a6b765c632bc347f1b89c6c584076975c88c4eca,244,52,129,M,46,Papaléguas Turbo,02:21:27.269
21KM,21KM - ATE 59 ANOS - MASCULINO,63,2c889c6d969524a195e079b03f971e291f45040c,8160737b65b59ec39c4e25db9d92265da0e67d26,219,40,116,M,40,Ademir Paulino,02:11:55.962
21KM,21KM - ATE 59 ANOS - MASCULINO,64,a6c97cf6a64f1dea06e12f96a847e95e13aef8e1,a072483d7664c32ac207dc198f778f70eb6d0dea,309,83,162,M,39,Guana,02:52:21.594
21KM,21KM - ATE 59 ANOS - MASCULINO,65,a1a94fc34545c092a09ade9b7b5533987a030927,422892bd34a0dc250dabbab9299f6b729c721e72,142,5,74,M,37,,01:39:25.667
21KM,21KM - ATE 59 ANOS - MASCULINO,66,172a456328c6ad410f3ab4af7f3bb40863c48ef8,8f5c3efa4975554eecad00211e702254af493d21,270,65,142,M,39,Papaleguas,02:34:23.062
21KM,21KM - 60 ANOS E ACIMA - MASCULINO,67,86e70c7e01dbb997629daba0b993a3b22ce801a2,c9140b31a1a45017c5d71b82e6b0bc3cfadd7dd9,157,1,79,M,62,Isaac e Izequiel,01:45:53.530
21KM,21KM - ATE 59 ANOS - FEMININO,68,63e1911c071fba6d021ccba8b10972e199886b31,4cf0fe438a08f062c35d6db4befbcadb8a44dfd3,254,26,119,F,30,,02:26:07.032
10KM,10KM - ATE 59 ANOS - MASCULINO,69,ec14a0cb36ffdbba48b7f4c7ca2039da3e925d6c,3e5a0f2557e0ed73bd81f2d3593806cdcc5a634e,45,34,35,M,46,Equipe Águia,01:14:08.829
21KM,21KM - ATE 59 ANOS - MASCULINO,71,800d9135f69a7dc6185d073a12622924d66cfca5,33dd930bc1ff571509fbb855da17d5a247247943,289,75,154,M,32,Suando a gelada,02:42:25.661
21KM,21KM - ATE 59 ANOS - FEMININO,72,c08d2e8fc5e684b4d6ceb079d0bc99ad1bbb5355,98757513b462f98248f96f1614fde0ef24df4294,233,17,110,F,45,Equipe águia,02:17:56.571
21KM,21KM - ATE 59 ANOS - MASCULINO,73,5b095d408f55d23e275be79547f07eedb3e9aa92,b509178a7ae214d091d4dfc77962abce273d0ba9,194,26,101,M,24,Avulso,02:00:08.599
21KM,21KM - ATE 59 ANOS - MASCULINO,74,a54a3aef6a829ec696a4db5e0311fc0a02d06a5c,e9399e761ce634849fa0ba6e3df57b3f316329c6,282,70,148,M,42,Grupo Papaleguas,02:40:07.674
21KM,21KM - ATE 59 ANOS - MASCULINO,75,30952fe7705ecd2218115266d2fa51d5aa7347ba,2551caa99bb24ba0b09290b04d18c0b2b547ab87,231,46,123,M,29,Amigos corredores,02:17:43.400
21KM,21KM - ATE 59 ANOS - MASCULINO,76,7092502811bb73a03f06734013df05a4c4ec468f,2f79fc07612ef7c28f7f407cf9aa2acfc75af2fe,187,23,96,M,37,Runners Club,01:58:00.963
21KM,21KM - ATE 59 ANOS - MASCULINO,77,89b5b19c75b9ad4ecf507f4c7bf28b24bb6ecc44,8b8b3f54d1256e48cac147ed1f503dc40d9260cf,335,92,171,M,49,,03:16:12.875
21KM,21KM - ATE 59 ANOS - MASCULINO,78,bf5dadfdd95aa4a62fa15b9feb8af916c77fc68c,50a60411f7fb0a0f3acb670495098ce3ccb6d130,165,9,82,M,49,Superando limites,01:48:52.126
21KM,21KM - ATE 59 ANOS - MASCULINO,79,f6d5a4358fb7f4645ed52e521a8c0c77fd961832,2689f85aeefee3a6dde8c555922d538dc8f3d5cf,171,12,85,M,41,Ademir Paulino,01:50:44.011
21KM,21KM - ATE 59 ANOS - FEMININO,80,e27125c8fa6b79f17272eede7a6f165e7031f1ac,ac61517fa8004c2a6f7d9dc87b15c9e2c27a80a3,162,4,82,F,34,-,01:47:36.458
21KM,21KM - ATE 59 ANOS - FEMININO,81,12f18498cc1ea875c4d71691daad1eadf7a32770,c6a94e1ce25a2f5255ff18792b0fb13fb4be9bec,238,19,112,F,30,Lucélia Peres Running Team,02:19:47.201
21KM,21KM - ATE 59 ANOS - FEMININO,82,99c5031092a77f66ee067710c9d024e900888f61,b693c078d7ff5f47a6d3c0b3598cc554e3e7e987,276,37,131,F,53,,02:36:39.711
21KM,21KM - ATE 59 ANOS - FEMININO,83,b8e80ebda0cc58e5b9e63f744acdd1adf3fce2f7,f3ea6026170076235954699bc3536d5a28ffde3f,232,16,109,F,29,,02:17:50.151
21KM,21KM - ATE 59 ANOS - FEMININO,84,367138d5a4ef8334f305e427ae0369b7b6742db3,a2e3cb300948c85dbfb318b0cb8c7df970d8fd52,269,34,128,F,22,Runners do Oeste PMPA,02:34:06.124
21KM,21KM - ATE 59 ANOS - FEMININO,85,ea74db3b58ba25d24c9e465ee6a790843b4aa7fb,dd18640cc96da1f37980698caf9381758cb2f90a,303,50,144,F,45,lianice maues da costa nogueira,02:49:42.778
21KM,21KM - ATE 59 ANOS - FEMININO,86,f5e0ac6c2807725909bcd8d3aed0047dcdafb203,102e6fc60727f3a9a768cc9d8c1000ac68ef9f30,206,9,100,F,35,EQUIPE SAUDE E MOVIMENTO,02:03:07.351
21KM,21KM - ATE 59 ANOS - FEMININO,87,1a7fccca8ff3dd3759fa6202520a463f0270346e,3c406e5739f60f8143358b23df513c0df614ff7f,314,54,149,F,48,Lila,02:58:21.999
21KM,21KM - ATE 59 ANOS - FEMININO,88,79381333b86adc81d8acb5250880efba41954916,a738ed5b3b2d05bfa32e16a94721c9b0fdaf15a0,299,47,141,F,38,Mamute Running Club,02:47:08.438
21KM,21KM - ATE 59 ANOS - FEMININO,89,8513855e9f236d68d862b93016526b65f3e0abcb,7ade19f205139cf26ec85c77b27f0b9e5ded8516,339,70,165,F,54,QDV ASSESSORIA ESPORTIVA,03:39:17.064
10KM,10KM - ATE 59 ANOS - MASCULINO,90,914dca547eb76ba58714feb5765e51450cb727af,7f03247b42c59a983d3372079adb4434fb2d4566,43,32,33,M,34,-,01:13:26.074
21KM,21KM - ATE 59 ANOS - MASCULINO,91,4e8b9fa9ba2971fadbfb78d7e5623e97db9695a1,46890a779ad7912ce6db672eecfb2cfc55e2af92,338,94,173,M,48,,03:24:04.342
21KM,21KM - ATE 59 ANOS - MASCULINO,92,bf7ee783a0b461770a4a30ef28baa452fcd3f896,e65ba63557e558697abeadc3ef4418dff1411e6c,212,35,111,M,31,life sport,02:06:22.006
21KM,21KM - ATE 59 ANOS - MASCULINO,93,8f1c4dea1ffd446a2e91237e1e99a7c3aafb35fd,286b2550a5f91fef1c9540070b909ba2617cf7f4,176,14,87,M,43,kriativa,01:54:08.393
21KM,21KM - ATE 59 ANOS - MASCULINO,94,9b97de098673af9255bba6cf41e5a2a4f0c719bb,ce744cac5bc61c51fdec0e4d49ad35b25a853dca,317,86,165,M,22,Papaleguas Turbo,03:02:08.757
21KM,21KM - 60 ANOS E ACIMA - FEMININO,95,29cc9ea6fd75b5cf1be883c0b17f4c3c5e1c8a7e,d72cc41171ea9bee98155d13dcb2c0d901d31d6a,340,3,166,F,61,Quase Veloz,03:39:29.727
21KM,21KM - ATE 59 ANOS - FEMININO,96,71941114996f80651c021462af6c43cb53d94a87,d246ba629d34f273c2e7192967ea5593892ed643,297,45,139,F,54,Running friends Altamira,02:45:48.689
21KM,21KM - ATE 59 ANOS - FEMININO,97,c77c88e7fda3a94e6cdf26194918bd0ca7541498,2178f7e9f3c6cf745c6295aae50334083579a9d5,272,35,129,F,43,SUPERANDO LIMITES,02:35:01.789
21KM,21KM - ATE 59 ANOS - FEMININO,98,5d823b340ba13a19b91c39b22e27d123ce7514a3,f18c089d424a1820e8a988258844c8d133e6a3a3,249,24,117,F,44,Equipe Águia,02:24:12.927
21KM,21KM - ATE 59 ANOS - FEMININO,99,60b54834fff86f39988a5f495d7be34750446016,804e69524059077ebd4f80feab33e80c99caaa7c,221,13,105,F,43,Life Sport,02:12:30.663
21KM,21KM - ATE 59 ANOS - FEMININO,100,6056d4cfd308a6e910bdacea5a28978e376d8f11,f99bc2453fe94cbee95990c316169fb4200a5296,302,49,143,F,30,Superando limites,02:49:40.445
21KM,21KM - ATE 59 ANOS - FEMININO,101,aba4f66d91d54aa050ff048759d52093e2b0a61c,bfa58814a8802f1cf3d7105f6aeb12c753bbec1f,329,64,159,F,51,tia marys,03:10:26.750
21KM,21KM - ATE 59 ANOS - FEMININO,102,56e0da575ae5b65ce8e5020c37b3be226a2d51ab,44342f0bbeff18b783905b3994a39a93399ae4a3,280,39,133,F,50,RUNNES PAUXIS,02:39:31.201
21KM,21KM - 60 ANOS E ACIMA - FEMININO,103,1bba92abb19c580f4eb1dc3cad4974dc43dac4c4,b8a062c59b60d9926e993058dc5e576210527c31,260,1,124,F,59,FITRUN,02:30:26.663
21KM,21KM - ATE 59 ANOS - MASCULINO,104,e5758042f156f717da7cf4607e7bdd9039b99e69,36925a9e1cb831eddcc0e351c45333341016b1ae,305,80,159,M,38,running horse,02:50:19.379
21KM,21KM - ATE 59 ANOS - FEMININO,105,af81f809f6bcfab0d578a1acf8eac70e82b71318,8f01ae3763bcb9ca1af7f99a500a164ffa561327,325,61,156,F,42,-,03:04:31.396
21KM,21KM - ATE 59 ANOS - FEMININO,106,692c17a07995d93e7965a07d7db6761e7d5f1e93,2b11047c7a36cd4c98a20ae6c0ce41aab671700a,258,29,122,F,35,,02:28:09.489
21KM,21KM - ATE 59 ANOS - FEMININO,107,18552d7afebdecb0bc1731aabfba909f3b7db930,4919ffe5ea19f5cfd886fc6610af524417259da3,334,68,163,F,38,Célio Lobato,03:16:12.022
21KM,21KM - ATE 59 ANOS - FEMININO,108,2a43fbef871cd0644daab6321fcc558024f7e169,a05fdeb50cec1ad2148a526b1cd2fc852a86009c,220,12,104,F,51,Ademir paulino,02:11:58.189
21KM,21KM - ATE 59 ANOS - MASCULINO,109,bdb7adc85194c4b6fe9cf58731f8283ec93b9fa6,d51bb69db5037fe9b9481d441a799efd5bbd8edc,293,77,156,M,49,DINOSSAUROS CORREDORES,02:43:42.631
21KM,21KM - 60 ANOS E ACIMA - FEMININO,110,5f89231db44fb860317df67c9f8542eda7d4a30b,0352bad26fbb95dc285b8922dfbada393c680f24,310,2,147,F,60,Tagarela,02:57:01.831
21KM,21KM - ATE 59 ANOS - FEMININO,111,df7244a30cff7453517e065188d351295f16a589,c5ac7dc55be55b9a4ea2b19d5245741f4c36046f,304,51,145,F,50,,02:50:18.952
21KM,21KM - ATE 59 ANOS - FEMININO,112,9f0de54f707e65f4b0a26627a34161a7d45d4e3b,bfb5f1d8d2e2442666c61f5998592d09688725ef,332,67,162,F,47,celio lobato,03:12:14.248
21KM,21KM - ATE 59 ANOS - FEMININO,113,90cd791b3cef8fb8e4ddc1de4694adb64ecda333,ca334dbcfda5f5cfd6c211f04698b8f2cbb9bed9,235,18,111,F,47,-,02:19:11.777
21KM,21KM - ATE 59 ANOS - FEMININO,114,ac53554a8af487565cbf4ac92423e6575f9fc92a,948b3333fa29b4590c1fbefae153336b1ad9f9d2,294,43,137,F,33,,02:45:13.355
21KM,21KM - ATE 59 ANOS - MASCULINO,115,2d917b0ecc068c20b504efeb56a8646bfce53c50,d0dc3617bff597917aa542b603d69e03bf3177f3,284,71,149,M,51,Grupo Justa Medida,02:40:31.127
21KM,21KM - ATE 59 ANOS - FEMININO,116,e7c85664a654c501fb63375f0e161dcd26e0c879,d7ec7f808c91060c7329d970aefc455e8dde854d,301,48,142,F,46,Chama runnig,02:48:14.173
21KM,21KM - ATE 59 ANOS - MASCULINO,117,8a26e2048bb3c64f9df249f8c70b30618512fdf1,162dab19024d5a25d75773ac7c20c88b2504dfb4,239,50,127,M,57,Xingu Academia,02:19:52.258
21KM,21KM - ATE 59 ANOS - MASCULINO,118,f332447c7a673e070e09356b78d7836cb8abb61d,a027832609f52e4c80490358a20bba5dae86924b,178,16,89,M,31,Amigos Corredores,01:54:56.554
21KM,21KM - ATE 59 ANOS - FEMININO,119,d88b61f79ee7ad49d0a9a7d76234c026deb1a678,66feda315939513f62365faa83112f28994807b4,281,40,134,F,37,Running friends,02:39:39.366
21KM,21KM - ATE 59 ANOS - FEMININO,120,37e98d2f499ecfaa3a95a1354eb7bd787517b85e,496df395a021ec53aeffd2e4b2851913d9bf31e8,240,20,113,F,36,-,02:20:21.227
10KM,10KM - ATE 59 ANOS - MASCULINO,121,8395a8abc649e5713cf3eadcf872da9371e1ab0f,1de79037cced4ead18d9e28a87e897c7a85604bf,35,29,30,M,38,-,01:10:44.071
21KM,21KM - ATE 59 ANOS - MASCULINO,122,c4e949e8048e8eb95a79662de57948f3101e2e4c,e12517e49f5cada9a36ea74d34b5c0a8c23e7609,168,10,83,M,37,WR Adventure,01:49:56.570
21KM,21KM - ATE 59 ANOS - MASCULINO,123,d78ccffa7435d8a2d63a33dea8dc5158784f9fab,261444aa751d528b71a75a88c92b251aaa7602b8,196,28,103,M,29,Suando a Gelada,02:00:31.773
21KM,21KM - ATE 59 ANOS - MASCULINO,124,57907c62d378be8cbd1dc9ced5ac52cb9dfb3769,ac5f0fc930b2788677cb6f75cf51de69de1545a5,225,42,118,M,50,amigos corredores,02:15:53.786
21KM,21KM - ATE 59 ANOS - MASCULINO,126,fcf0e959fc705c9b71d670b3a50e7b6fe96d7d16,fc5345825105492caec0c7cd75b58443e1471b61,341,95,174,M,30,Quase Veloz,03:39:30.123
21KM,21KM - ATE 59 ANOS - MASCULINO,127,d482cedd135ade471e95ce38483be922dbedb800,f9752f9bde902bfe09f8e26a3992576d45a54183,278,69,147,M,36,SemiFusas,02:38:22.910
21KM,21KM - ATE 59 ANOS - MASCULINO,128,a72de8550930c2a961c5ba1559c91f2bd13a53a6,16bedc2e53d0a57b1e2f23f97911a14869a82a0f,192,25,100,M,47,Superando Limites,01:59:21.724
21KM,21KM - ATE 59 ANOS - MASCULINO,129,a9ee24ac8f4d912dc1d54c7fc6f911ddafe058a0,9c09d74d8e7fe67675ca6dfeea95792b878220a4,323,89,168,M,39,Amigos da onca,03:04:21.576
21KM,21KM - ATE 59 ANOS - FEMININO,130,17432a865acb0d6b89590f076da0cdd3a2ee954d,4c5d555602d63c0736ad9eb5be8d6a78a7d456ff,263,31,125,F,45,Grupo Tapajos,02:31:42.520
21KM,21KM - ATE 59 ANOS - MASCULINO,131,988556c2eb0f2380fdc943e3bc567fab34071f90,6f1989b23980379dd2e07f5c0ff296e27d978fa6,308,82,161,M,40,Superando Limites,02:52:15.151
21KM,21KM - ATE 59 ANOS - MASCULINO,132,e1e5ffce0ed04720004bd2e562d84418592ff5e9,492b35ebacc731f49cc7083d8627ab956bc7c423,336,93,172,M,45,Papaléguas,03:19:56.315
21KM,21KM - ATE 59 ANOS - FEMININO,134,9a83225276eb5e8a301296563520bb9df9570215,0234d57ef120dd0118ad27cc934f1d0509eec1cc,330,65,160,F,31,,03:10:27.496
21KM,21KM - 60 ANOS E ACIMA - MASCULINO,135,7e01ab22e35b93652497afba7b8bb81a5316d833,8fa9c23f294789c818ac758afaabaa1c1ccebde0,204,2,105,M,63,Avulso,02:03:01.705
21KM,21KM - ATE 59 ANOS - MASCULINO,136,dd4bc8d3046ab6e3fb014dab323626b27985676c,4c3ae02b5790682c636c3ac8fcec06f711c84f80,255,59,136,M,50,Brb,02:26:08.413
21KM,21KM - ATE 59 ANOS - MASCULINO,137,0262e6da91469374c5ff3ca44737733bb98ec9c4,3c94fbb51226c04fe7af82aea3e1612b1d2ea537,218,39,115,M,35,Ademir Paulino,02:11:28.691
21KM,21KM - ATE 59 ANOS - MASCULINO,138,676b3c290cc46e5b946aae1b14e7f24fe6eadcc5,46be7df58c98b7da0171ce3d8037dfb456f7b421,246,53,130,M,27,Papaleguas turbo,02:22:53.234
