race,category,bib,name,id,place,catPlace,sexPlace,sex,age,team,netTime
10K,10K - Geral Masculino,1,9d081063cfcd687062a1bf705fa9cdf04c7a9c48,32f1faf20b0755cb86df42f989bf6d9b65df6877,190,82,96,M,,,01:26:37.898
10K,10K - Geral Feminino,2,bf1b8d00e028a8416618f37296cd3ceaa6315e38,de4dc6e3b7057346fe8370629b10adfb605106d1,197,83,96,F,,,01:30:00.525
10K,10K - Geral Masculino,3,b4093879d910e1bd8a1db97d243773b7a667fc73,492b35ebacc731f49cc7083d8627ab956bc7c423,166,74,87,M,,,01:20:27.327
10K,10K - Master: acima de 50 anos Feminino,5,dfec0fe912dbf1d3b76fb22467d2c62e53a285c0,f4edad5cbe7673f32d3278a032209263a59af2f9,209,17,105,F,,,01:35:17.325
10K,10K - Geral Feminino,7,34c39f39e1743a4534ec14778e9de934d426a101,588b3de50c25d845b360080ad5efd001c0836525,224,97,116,F,,,01:53:44.841
10K,10K - Geral Masculino,8,615b2bbce98f532e3f6b6409bcf189723d42f834,a9fe5438d3eaf7591b5fd09b6e0537f7adfeb050,219,91,107,M,,,01:46:04.346
10K,10K - Geral Masculino,9,54ac423c18674033b553c27d618d92f14098b25e,9f439df23938788e1c3750593dbd7515317aff87,110,57,65,M,,,01:08:10.651
10K,10K - Geral Feminino,10,18dcf52f3702415edfb77fe70538f6ca31d983d0,d94a930bdc9f1b60f43658b3e313645eaf7f8311,50,17,17,F,,,00:58:02.564
10K,10K - Geral Feminino,12,cefd4cadd2014362655b9fee949123e18451387a,60353b3b0a70c6148007bbba785a548afed8317e,79,31,34,F,,,01:02:29.794
10K,10K - Geral Feminino,13,97d742da1cbec608e2695d91d24376b2b7ca04ab,6e0a16aa916d85f7d3a460a2487a246119e9e85c,51,18,18,F,,,00:58:05.692
10K,10K - Geral Masculino,14,d5466c7bc23aae4b169111ae0e637d248abcde27,096939c0972ac0b79630392ec41ebf870e85a144,53,31,34,M,,,00:58:09.495
10K,10K - Geral Feminino,17,c2b93c619af6ca7d9f24fb0fc4937cde4b74beb9,1eff18a3d403d240e27de3deab6894c6a3f8e1bf,181,79,89,F,,,01:25:55.214
10K,10K - Geral Feminino,20,8a8a5e4f581a6f392880c40c4a1179e0e958480a,a2e5809584c0cc68e2ace3a0f47521ec4f105729,27,7,7,F,,,00:50:47.274
10K,10K - Geral Feminino,21,4e44cb0a7ee7fe5e215a9c85e66d107998cabf5d,e85dd4557c68bcbe4b2ed28138c867afd320b120,157,67,75,F,,,01:18:18.502
10K,10K - Master: acima de 50 anos Feminino,22,65b77f5d290b76521f1e2a657e299b4b2ae67886,6cc98b2a8ee250aca8e19583c4f49e2b69c54250,114,4,48,F,,,01:08:48.091
10K,10K - Geral Masculino,23,114c2de734d4429624badf4e2200786239c6fcee,c9dd9d013e28b265ea31d37d473ffd0896fdaeea,84,44,49,M,,,01:03:34.212
10K,10K - Master: acima de 50 anos Masculino,25,bd862a6422543d0e6a078e8ce5957639c5e368aa,9ac38707fb278bc436913ab7ee4bed170452b58c,77,5,45,M,,,01:01:59.643
10K,10K - Master: acima de 50 anos Feminino,26,743dc2ec15bb04899d7f61576a452aee57397c53,185b2dc9e2216675e7bf7936b1c2f110a004f51e,180,10,88,F,,,01:25:25.518
10K,10K - Geral Feminino,28,bff9396fb46375c4fc34d1e0f24ca15e974d13fd,4dedc5f32464a20afa3e2d8cdb6de4e293979944,186,81,93,F,,,01:26:16.409
10K,10K - Master: acima de 50 anos Masculino,29,39dd7466e00d42130e18d5d44e637e54f155fe6d,5c392839f5f49d8debf2bf894e7c81f59736b8ab,67,4,42,M,,,01:00:27.918
10K,10K - Geral Feminino,30,3ea6a7dbcc1974a8b224b483d35358f65218b1a8,e10f15ea8feab914c2387a0c2197e6fe89288dae,217,92,111,F,,,01:44:15.951
10K,10K - Geral Masculino,33,ce5f5e77ccd70e95e3d28d44925fbc5064cf3dbd,3bfb5dab5677366e19edd70a3acd74f1b258550a,142,66,77,M,,,01:13:17.228
10K,10K - Geral Feminino,34,bd1da2aa7fabec3eccdaa0b2610573222783d794,deef513f0e28f62a9c79be8a0635611c55786ec4,74,28,30,F,,,01:01:44.817
10K,10K - Geral Feminino,35,fca8145d989af0cb0a774b5e4bbb93db408150df,702a636ed34aa16a67efe4a4a3a43b797b95537d,138,55,62,F,,,01:12:20.848
10K,10K - Geral Masculino,36,239b19ac9d6092146c338249edc296329dd34a4f,b7c0dba3ea1125e8642866a6179223978e65ec9e,68,39,43,M,,,01:00:52.497
10K,10K - Geral Feminino,37,2142121437bf8200a79649da62c0df2cd1a2e3ba,e86ee0247ee05684da3f80e2906156eb27333085,111,43,46,F,,,01:08:10.984
10K,10K - Geral Feminino,38,28e8a99bb2751ebedceffa8c6a543f3b0fe7e56a,8c0187cd4d187b69ebeaab17f149cae203ac87a8,47,15,15,F,,,00:57:16.970
10K,10K - Master: acima de 50 anos Masculino,39,7ada1cb584c3cb8fceaea02d7e914a7daeb33933,650e14d038920ef518de736adf354f51058cc116,21,2,17,M,,,00:46:04.818
10K,10K - Master: acima de 50 anos Masculino,40,122389d89682ed2fc4150e967da04b5c645eba38,2ea0a3619f80cf6e080ef151890ddfffb9f9521e,137,11,76,M,,,01:11:58.327
10K,10K - Geral Feminino,41,99bfa3060d15cb2036d1b4fa96fe80ada9962cb3,5e34bcd58a961b72662d410a1e68c7c0ffeecb52,63,23,24,F,,,00:59:37.391
10K,10K - Geral Masculino,42,a7963070e91ce08e8b998081fb0d2cde2a97c0d3,3aea1475b939607f228354dd4d40443d77fefbf4,62,36,39,M,,,00:59:31.535
10K,10K - Geral Feminino,43,ad63a1587dcc0e68c201a965b2d150e776681334,8598fae14aef5e400b3c5ea5bcc831bcc083b7dc,12,2,2,F,,,00:43:28.232
10K,10K - Geral Masculino,44,f8596f5ec74598813c20f9adfd7827efdc7ddc1d,ae697c67341ebc179c605aeb235e05eba43c309f,61,35,38,M,,,00:59:29.619
10K,10K - Master: acima de 50 anos Masculino,45,31bd26ff42fbbf5a153b9cf9ed32b00302634b4d,9f058811797f8e20bf79ae01531efd96405271db,205,15,104,M,,,01:32:03.382
10K,10K - Geral Feminino,46,fb37576318e207883dd23577acdc44189e113648,b1bf4ef2b3ccf8990a62fb370c4b95d0321fbf90,143,59,66,F,,,01:13:26.890
10K,10K - Geral Feminino,47,6a75f7e8cb09301afb3d86b81c3a84d50bad697c,d544b5304f42e2a619a10912438aa431143e6eab,88,33,36,F,,,01:04:22.963
10K,10K - Geral Feminino,48,9215cdb6b3871db5978a495f2fcdf91bc754a34b,4de4cc5b820aac3c7656b06672b2ef4a193de3bf,38,13,13,F,,,00:55:16.183
10K,10K - Geral Feminino,49,ce18edb122212c2c9509b954e475a628f519cbfc,be552ae02fbf48f07158148114dd4f7f5f196db5,56,21,21,F,,,00:58:27.280
10K,10K - Geral Masculino,50,5023b812ffa02de7ce2672c2197b7765675d7c05,04002c1e5d0fc22e43a169a1c4382d082c770e9d,2,2,2,M,,,00:36:33.728
10K,10K - Geral Masculino,51,714a48d9730432ee5f6fa186e3eebb6e4a26d2b3,12a726f2bc45b494712714d896a72da7edcbfeed,10,8,9,M,,,00:41:23.714
10K,10K - Master: acima de 50 anos Feminino,52,6957805bf1dd6a8438345ec7499023dd124fc46a,986b4cbe28f01c531d12bee6e752f5fb936f757b,213,19,108,F,,,01:37:51.430
10K,10K - Geral Feminino,53,6798fbff22d48d96befbf0f10475a4ac2432200e,8cf4e862611460a79211568ebb89ab3ba7eccad8,89,34,37,F,,,01:04:46.609
10K,10K - Master: acima de 50 anos Feminino,55,e2893f4e12a2da60f406e9bf7c35c57fd3b26f33,506eac8399fad1a6e0ce915c56fa0ccd1a6dfd90,155,8,74,F,,,01:16:31.472
10K,10K - Geral Feminino,56,69f2004472f79c67415cbe5c12176d1d51e2947b,2a8a1a8d9c993fcd8b725d9ef75bbfb2299d1d71,149,65,72,F,,,01:14:49.170
10K,10K - Geral Masculino,57,104c0c2c1a3ccb63f3e87fd7ba5d56a63ae1f483,d489da00d29f3545f65569b1799ad78803858e97,185,79,93,M,,,01:26:13.152
10K,10K - Geral Masculino,58,8bdda3dd630e7c510acb13a7162030c4475156ee,1a2aef3dc9e500ea6de0ae18986a8ba87c8ed2b8,16,12,13,M,,,00:44:35.346
10K,10K - Geral Masculino,59,5db31dc5898554b08ef33b876ef4fccf8d4af7e9,bd0dd0016513f1f43b5fefb638147684c4dcf0fd,7,6,7,M,,,00:39:06.097
10K,10K - Geral Masculino,61,41652db7849e0df8d9ecf693706acc6406dabcfc,3e5693b8728f51937f296a61a0f312e25ae37cf1,9,7,8,M,,,00:40:53.927
10K,10K - Geral Feminino,62,cd79a950c30f36efa3de686fb3bc3027896fc782,9c287447f6991c1e7fc776841bcca79bfa703658,182,80,90,F,,,01:26:01.198
10K,10K - Geral Feminino,63,b37bc0ffcc2d3f61e3b5be945062e978ce310aab,c4b56f5ed88f26fdb1c06e2cdb843339040c7ce4,52,19,19,F,,,00:58:07.030
10K,10K - Geral Feminino,64,7f89defc68ead711e0b77256baa1f955f81a8430,f6d54485d3162f4747c8d6380e47688915fbb611,30,8,8,F,,,00:51:59.881
10K,10K - Geral Feminino,65,3fdddbd8b2e4578584b81b1e896f261b4168fb32,87ec99f41f3be67cbaa146d6dc447cfa0fed0057,91,36,39,F,,,01:04:53.075
10K,10K - Geral Feminino,67,e2de44ca5d288119c7ff974701b5bf610a78991d,78009fbd622b16a58a2d6a0421c1188e900db246,145,61,68,F,,,01:13:36.814
10K,10K - Geral Feminino,68,6e7acb55de7ad77f6d28aa828c66ec00d0d383b3,c41e12cf2e2544951a015acec6bb551f284cf889,92,37,40,F,,,01:04:53.224
10K,10K - Geral Feminino,70,fd96680bf2b199f100d187e052bac2e9939ed198,d87258a4cbdcc22f16104cc868dbdc0fcf14beac,117,46,50,F,,,01:09:15.273
10K,10K - Geral Feminino,71,a81b829857b7e80a2205994bf3819dc1d232cb5c,16482a530f4434928d3196c1dcf72b3b42df6c69,108,42,45,F,,,01:07:45.572
10K,10K - Master: acima de 50 anos Masculino,72,6fbde31bc0b17850adeb64108506aa71c1efe774,53a3c49a76419299b75072e5eac545a7bf2f776e,150,12,78,M,,,01:14:49.203
10K,10K - Geral Feminino,73,8ec4f276bac0e336a5e53b618221bea32be627ad,033c17ace21b13791987ef06e8856ef27130fb67,131,51,58,F,,,01:11:01.808
10K,10K - Geral Masculino,74,0cecfb6886233ef4f7cb7f825ba30a65d01eade0,ac78b2c089351a16ab065c87047871706b3a9a6b,187,80,94,M,,,01:26:18.646
10K,10K - Master: acima de 50 anos Masculino,75,db7959ad19eaf8400dd6c59d26af5f53e2a2525f,f1f4305ce39ec42e4356bc8508ec63a84b2ac628,42,3,29,M,,,00:56:45.911
10K,10K - Geral Feminino,76,88c36edb467ba795fb3ddf9ccb3a3afa3742479a,b1b00a097b1d1425edcc624bc24a397c722a08f5,134,53,60,F,,,01:11:27.793
10K,10K - Geral Masculino,77,7c1b078783149fc77d031eb020345cad153dd138,b65ab732a84207f528539b21bdcd49356c8273ff,133,64,74,M,,,01:11:27.116
10K,10K - Geral Masculino,78,9f94e0a919d4f5a3bb4ade7f0fc0ee967c5f1add,195f66c1461d3e44b8983f6dd12a3f056f860c09,43,27,30,M,,,00:56:49.798
10K,10K - Geral Feminino,79,d24736a60a89bfbdfb3c243118f080a395c95b99,ed3766c28dd3c0a455b59d9517ecc535f0d03887,202,85,99,F,,,01:31:14.102
10K,10K - Geral Feminino,80,612da6381a04a0a7529f1444a5b6e14dc1b504d4,5a79799511a4c03e5b1f761ef2e83e7a94119b7a,198,84,97,F,,,01:30:21.662
10K,10K - Geral Masculino,81,7661d56a0b4493d12cfae863e00a59ad658ba711,f96efe3777db8c936e17ecd3ae43efa40942069f,172,76,90,M,,,01:22:24.579
10K,10K - Geral Feminino,82,f538021967149472254ad087fe0add76b630e42c,57ed1370a6e29052525ceb790dd0986b3eac32ba,72,26,28,F,,,01:01:39.110
10K,10K - Geral Masculino,83,237f799c8d833981d428c214228b604ca26ede18,845677954d448ca65706f9c9d7fd975c019bfd70,229,93,110,M,,,02:12:02.089
10K,10K - Master: acima de 50 anos Masculino,84,0f4723d07981a2486557e554f1f47acfcb5550d1,77fc0560b56d02656ffd63e3ffab563b3bd192bc,118,10,68,M,,,01:09:26.220
10K,10K - Master: acima de 50 anos Masculino,85,97f39516347a079c4e6fcc1f43e3e5954468037e,bd4cc489ff0ccfa9b3345af33304a74a8ab52c16,230,18,111,M,,,02:12:03.191
10K,10K - Master: acima de 50 anos Masculino,86,b0a61b62d90bdc6b02e0b75d3452e3dd8bb6f5c2,48f98fa817bee7ea555c8d01c52d01c149f11010,231,19,112,M,,,02:12:15.423
10K,10K - Geral Feminino,87,0a244826666675acc8f835f0c20d38fbfd66ae53,d9f233689e23ae6d7477ff933f8053b4187d4bd0,159,68,76,F,,,01:18:34.619
10K,10K - Geral Masculino,88,ad1b18ae3abdea83c4133765784d96849bc6cbe9,a6f267df9f918fc0124196e7de91d8f2d821d6a7,41,26,28,M,,,00:56:35.047
10K,10K - Geral Masculino,89,6a236b56e79ee3511d45981caa05420852e2c4d6,0c793994ceb8398a481d7131bb9b2cfc4d44ea75,107,55,63,M,,,01:07:11.780
10K,10K - Geral Masculino,90,8fa32d315b35cf4bbd398d1e91b59bacfbd5f263,ecded669beae1de5bbe8754eb06aaa2d350ff4a5,167,75,88,M,,,01:20:41.854
10K,10K - Geral Masculino,91,148f37d80411ab7fd5740c6a8e014b9cd1287808,d4df6cc45a648d8c1001911d8ffa0e6a39dc75dd,212,90,105,M,,,01:37:31.769
10K,10K - Master: acima de 50 anos Masculino,92,8b3c583f1628ecd1e8172c5818058f14c460ad92,5a92dde7dcc063356820edad3eab3a1ed92e9fa7,215,16,106,M,,,01:43:25.044
10K,10K - Geral Masculino,94,2066179f9aece1ff270a1ef947b3ba75db29b141,0a3ca624508fca8636982e08ed2b5fba12c00bcf,175,77,91,M,,,01:22:47.162
10K,10K - Geral Masculino,95,c9165460f6174c0e389b1b9a8ef63c7e01982ad3,d6d9666be1623a0cf96fd8fda81ab52cd2761fd8,39,24,26,M,,,00:55:51.527
10K,10K - Geral Masculino,96,77d7a4a89e270258fe50e4bc80875f93aef45878,4aa363a8b8009d483c40782c9921eaacd0fe9dd6,48,30,33,M,,,00:57:35.629
10K,10K - Geral Masculino,97,d3c1d732d14f7afbe40b24bcb67d2f712608cd14,9fd93f986ec6b317bacb27e069a923cea3c61849,70,40,44,M,,,01:01:06.114
10K,10K - Master: acima de 50 anos Feminino,98,65d30ed95bdcad0163c284b308c52af5ee8148e3,383f5474e1c8527e9e8b958ee716955d4480b38a,65,2,25,F,,,01:00:03.156
10K,10K - Geral Feminino,99,3fedc36049f2715060f140df28dea6f0ca7c5adf,7da35d1437de89727cf17f4a0577045697191106,178,77,86,F,,,01:24:28.762
10K,10K - Geral Masculino,100,3d2ee133245c6bd4edef9e8725b258967f79cea0,e26113c1e82985a73d2043ef4d3e4cdb0a71b08f,177,78,92,M,,,01:24:27.554
10K,10K - Geral Feminino,101,6c8038593651bd53c24c88470e6e5b27225e45f6,c0bfd6d7249ffe878e25c293e654e5a28aab60a9,116,45,49,F,,,01:09:07.208
10K,10K - Geral Masculino,103,60ab62c0d5f6f58d59fa22eb3b26654630d8b27b,315fe00fdc2ebe17b1d8aa87827b2ccba77c0d26,199,88,102,M,,,01:30:34.607
10K,10K - Geral Feminino,104,40a518cc35067487971dba025efa3af7434fbba5,e8dada3375739fd13be18d4f134b15ccdf451890,226,98,118,F,,,02:05:51.102
10K,10K - Geral Masculino,105,72fddbc6662dc0fceb30b67bdd0ddc0cf0981816,58fab6b49b5322ee4cd4bd54de8f43b1a05dff9d,99,50,57,M,,,01:05:50.186
10K,10K - Geral Masculino,106,5d73f066670510a40eed302e05265ace20373771,509ef747db823eb2ed9e4bf0df52cf2916dc7c39,195,87,101,M,,,01:28:46.901
10K,10K - Geral Feminino,108,fc264ec7e557c6b1157e7a9b0ce3490c6aeb3842,395eb2d5f83764ea2b4d143ff8ceb3f8f7a9a55d,227,99,119,F,,,02:05:53.149
10K,10K - Geral Masculino,109,53399bbc4613487eb962444858312baa66d79cb7,793242f95312f4390416e7e4f81ebd7bc5e78807,96,48,54,M,,,01:05:43.710
10K,10K - Geral Masculino,110,e110bd0ef0803fe70352ee90bf0770a69be74ea7,b34b4d3d66cd4d7e22aaa41338d85c6ff5a78b26,112,58,66,M,,,01:08:23.433
10K,10K - Geral Feminino,111,87fc73995fb9d7f7b05526df6f110bb04774b15f,72ca9ca581f1dd12abd4d8fe2c6ed8b196a394c2,36,12,12,F,,,00:54:24.709
10K,10K - Geral Masculino,112,2b600366b6257d6f2e50b0ca98cbe1c6803c722c,8824b4080e39e8e5ee11da284ad35a53159896d7,152,67,80,M,,,01:15:56.081
10K,10K - Geral Masculino,113,445ba861a79baa0e61bd85a3ae0d541063eba4d1,16487dd6b500253ef0e5360e46816705b30205ff,28,19,21,M,,,00:51:02.730
10K,10K - Geral Masculino,114,3df448107380189f19e5944d2c7d7ac1c73b4139,5af24e2d112dfabcd9574cebf94b6bd3238d987f,44,28,31,M,,,00:56:53.160
10K,10K - Geral Masculino,115,c70258c5a9cc03b93ae82525954252a047984e37,b0fe9528e1088cbc6fe53694cd0f7d2658eda8e6,19,14,15,M,,,00:45:19.353
10K,10K - Master: acima de 50 anos Feminino,116,02d334d738fe3a29df426dd2b5d3d16d494cdbd7,5c71b52f68b52be8211ad57a2d8054775151c844,76,3,32,F,,,01:01:45.899
10K,10K - Geral Feminino,117,30340d353aa7bcab86493f91d935e5b51fac9157,562240c34939fa9b986d0765e5ae7c3de61e3031,223,96,115,F,,,01:50:32.870
10K,10K - Geral Masculino,118,0f2bcfa6543262c443f457cc17c436a469500f6c,c66e84614fabc5da0a374c0d6cc1808fae3eb010,101,51,58,M,,,01:06:15.377
10K,10K - Geral Masculino,119,c31d17d52f0bb9c67ef8f4467113b5f46de302ae,4f511df8e93307e9086749b6c21bdc00305659df,130,63,73,M,,,01:10:56.065
10K,10K - Master: acima de 50 anos Feminino,120,334b90133bae11d1d4266c484d0045889f184874,a7c80dfb3fd19886e782993fce5dfc9fe320d286,173,9,83,F,,,01:22:26.207
10K,10K - Geral Feminino,124,d017386a2591cf52a7ceca9ed29abf6632f2fc2f,ac9a9daa7f7291e1670aea9042a3c9cab140cd42,140,57,64,F,,,01:12:51.678
10K,10K - Geral Feminino,126,0dfad1ceda8ccbc40b29328b974c6604ee8dc917,32b77012337608990008f56ba52c2401f0263d52,100,40,43,F,,,01:05:59.646
10K,10K - Geral Masculino,127,d12a3fccac6532288fd4c94f3fbca35463f5e684,09990ecd63be4dadffa2eaead4e807fcadfafba1,120,59,69,M,,,01:09:32.268
10K,10K - Geral Feminino,128,8cbd3543282f58949ad333de0e555c39ce0ef5a3,728b0ee1e97db92f8766c7c1f17d406c3b867efc,119,47,51,F,,,01:09:31.912
10K,10K - Geral Feminino,129,c08e59bf233fa7f32714427a8f403490ae4bce1f,6f1be597860a8c4730707ca4ad71e9e41e0c2e7d,176,76,85,F,,,01:22:47.373
10K,10K - Geral Feminino,130,15ba9243f6c0a6470b3bed5997806564e5065d28,9598dc528f322d04d982c0d3b4803ea370da3d95,170,73,81,F,,,01:22:11.593
10K,10K - Geral Feminino,131,95be6eb28b923e95d6131f465077b6480d764454,c680a41dcda31a6c9dec3b4d2760d434bd2afc43,73,27,29,F,,,01:01:39.429
10K,10K - Geral Masculino,132,225e15c339bffc681244b68af0ecee97a23567fc,d3baa6038ecf1c15df55d5753e3dc78476cd1272,121,60,70,M,,,01:09:33.480
10K,10K - Geral Feminino,133,9279d9f84ccfb3b2326855afa8548953739ef1e8,b2150f1f16a8a0b5e620eb3c8918982214b343b7,162,71,79,F,,,01:18:49.084
10K,10K - Geral Masculino,134,3695448c23b01f0733225ccf01d765788c854be9,143cbe9fde8c833291077f42fdce0dc3d8fa3f19,6,5,6,M,,,00:38:54.578
10K,10K - Geral Feminino,135,f30e66e34ac872eef4d780063d158f7d4ae8fbb7,1f8add2f259b870545bdd46250bfd203373a6a96,113,44,47,F,,,01:08:24.175
10K,10K - Geral Feminino,136,7f6fec21c80cc4ea7e56467903aad641d5727faf,4fce311d5749acd4fcfe9e58edaa7a568dce14d7,221,95,114,F,,,01:46:06.001
10K,10K - Geral Masculino,137,c268dcad5c39e9cbc4aaeb404d79b6d2fec37c8d,937ccb7cbad4040c6a5eb3ab21dd77982628438e,200,89,103,M,,,01:30:41.883
10K,10K - Geral Feminino,138,2be6bf0fdf217775d7718e959e83a706efed4683,695a9258ac2e18d8aad837e7f51ee3b102ec3878,204,86,101,F,,,01:32:00.373
10K,10K - Geral Feminino,140,83898b632aafb1cdec92039893cfd650080a31f1,27bb5b1091e7e63e72fb5c71bbc36581608f2960,33,11,11,F,,,00:52:37.069
10K,10K - Geral Feminino,141,5bb320c756dbf6321dc59680ba793859b2cddf10,ab127fb3ecafa36ce5d8f3637539bc9e3c58ab88,26,6,6,F,,,00:50:41.797
10K,10K - Geral Feminino,142,b94fc42127b95a2223ef85e697f23d990d441802,c76fc0cce6985272610b439cbcddab80f075d649,216,91,110,F,,,01:43:45.955
10K,10K - Geral Feminino,143,d1f0b8e37d026b64a53f91aafd6d6b6e00025c56,2ef50a90b7216a9ca78f324f0373faa889c46f3e,59,22,22,F,,,00:58:34.594
10K,10K - Geral Masculino,144,56dc3b58398dcab8c1d478059e4db44510bba2fd,0c6db2afb8a7d42f593ef5582193ba5a98bb9f9b,4,4,4,M,,,00:37:58.086
10K,10K - Geral Feminino,146,9dc6c26b4409d49caf8e3ffe0c2c620a6dfce8af,26b381622ba41861375396e2cf80a27e855372cc,160,69,77,F,,,01:18:46.237
10K,10K - Master: acima de 50 anos Feminino,147,485b0ae6ad1667ba177037303b0f9d7593b4932a,4f2744e2cee2a55bff929401753b087ad5807ea8,189,13,94,F,,,01:26:37.120
10K,10K - Geral Feminino,148,6016fb5b6aa2cef54ab3067138c899197dd30ce2,1aeb7e045f0284e77ce5fa046a4e62488ac20453,174,75,84,F,,,01:22:40.172
10K,10K - Geral Masculino,149,876d8eec6dd00cc3a471f80b13610a1e62eb8676,27a12fb4ff6c5d641c164d2186fb5b27e60ece71,45,29,32,M,,,00:57:08.793
10K,10K - Geral Feminino,150,667f58eeb71485577e5e9b93d46a884be4fe055f,c75b3efa5737ad77d19e914c77d055c1ca100d99,218,93,112,F,,,01:44:18.011
10K,10K - Master: acima de 50 anos Masculino,151,5d59ff137521f9e1a50a597773c3ec57bc42f3d6,7348cb76c9eb168074d84825da68ca0dbeb970c2,103,8,60,M,,,01:06:34.494
10K,10K - Master: acima de 50 anos Feminino,153,7baffd0a1757935331fcacf94864675abcef220c,1ae80bb5bf56652ea0b63d56755af8d4b8c8f917,208,16,104,F,,,01:34:41.440
10K,10K - Geral Feminino,154,b5ef047485efa140181667c9d63d45b656f5fcec,22f1e1251146f94f7840e4afd253bd48bd2e862c,31,9,9,F,,,00:52:34.195
10K,10K - Master: acima de 50 anos Feminino,155,c44bdded57368b07ec030a25487556956fa3c3dd,d61d655f15556ba2ab31aeb61101679af75ed07b,201,14,98,F,,,01:31:02.799
10K,10K - Master: acima de 50 anos Masculino,156,a27e16d36d4f8f1ad628f492fec4e0a68fb95687,6b3a668aa61705b68be001b0686747bcf228a92f,86,6,51,M,,,01:03:56.847
10K,10K - Geral Feminino,157,5e3b605765aca62b4589c9c38a4cc61ee628fff7,966aa2daf120d3e37d782069fbaefaeeb830f8a4,168,72,80,F,,,01:21:43.070
10K,10K - Geral Masculino,158,db07f0b641fa0ae112664682122a1bfe59b9b052,1e48508bd2f342c6bc9280624ae6ba328df978aa,194,86,100,M,,,01:28:33.241
10K,10K - Geral Feminino,160,dbc7cbdb1540e4dd02f09d896d13d005c54921f5,3379ce500662c55812c1a0e677e06b4b947a8ac1,8,1,1,F,,,00:39:06.919
10K,10K - Geral Masculino,161,2894c887f99d954c3b2a3f7902ce11e245c4dc25,0fe57c05a307ab659b1df17fcdab732723d5a252,83,43,48,M,,,01:03:13.878
10K,10K - Geral Feminino,162,8065b94914f415c22ab8aeee30967f4d7645e415,c0a8a5b286a31a29213de1086fb7b9871a6f4c08,75,29,31,F,,,01:01:45.327
10K,10K - Geral Masculino,163,8dfe400aff0b479741c56f9334840670e629ffaa,6e8d457ebd0cd20257dc9e37b64aba4b142ffe12,29,20,22,M,,,00:51:04.433
10K,10K - Geral Feminino,164,c1e08aaa9383cf1feed8d22487f456bbc8352625,a13206128daadfbf9963ca7f20319b1087c82304,148,64,71,F,,,01:14:39.347
10K,10K - Geral Masculino,165,97c7200c30f9eed5384507d9ff49c8d78e16d9fc,ffbdc872922349b5d53296395e15cf44291fabd4,66,38,41,M,,,01:00:12.954
10K,10K - Master: acima de 50 anos Feminino,166,a235b7c1bae101ba1bf1f89a36c6354a54048999,5b47a1888c07c3c2c0b3df00c54b1c209291964c,183,11,91,F,,,01:26:05.974
10K,10K - Geral Masculino,167,8a3529a59b88a596c889d698a8a3ad4b24aaf4f5,b4399e73a31756d0144fd3b0bedb5e7e0c65d315,34,21,23,M,,,00:52:42.718
10K,10K - Geral Feminino,168,c5dca0b29de9e04416e37589fa87f2cdce6594f5,48e9f595dbabdc5dbb3f6bbb13dc07f6492deea2,141,58,65,F,,,01:13:03.872
10K,10K - Geral Feminino,169,28dec605f02cc185d377ee0a1cd034475eff6416,781a0d2c26350478f51af1e59be04f9f370c5886,179,78,87,F,,,01:25:02.470
10K,10K - Master: acima de 50 anos Masculino,170,37a9f209692ac59e86d65438bf2c5b2c195123f8,27f700742adb4f5d69db05faa9310958274acd58,151,13,79,M,,,01:15:26.356
10K,10K - Master: acima de 50 anos Feminino,171,1e3237bb1ccc04603891fe2bbdc52024a59c10d9,1f1ad945b6f390d352f6c4ef91e596ec058dae3c,203,15,100,F,,,01:31:55.487
10K,10K - Geral Masculino,172,63fb030d9f94b9e164d931bac15fbc0330571fb1,ff83ccc7dc277fb1ce171f60cc1502a061e29d18,109,56,64,M,,,01:07:47.537
10K,10K - Geral Feminino,173,3036a41b1e4bfcd5b37a132466869ae0970bdd5e,3be99c32bd6b974ec2da575a2a3d4417c76f4e7c,95,39,42,F,,,01:05:36.021
10K,10K - Geral Masculino,174,71db3a030d136dc7531cc30c93a0a9b0c3fb7fd3,4d2848e8e66a4c47d34381a76ea52dc8c5bbab62,58,34,37,M,,,00:58:32.535
10K,10K - Geral Masculino,175,68da56584c39278866fa537549049d86c3fa27c9,137eea63a0b354c4b65b11871cd2673ddef77541,13,10,11,M,,,00:43:33.317
10K,10K - Geral Feminino,176,b174ae0c97d8d3e7212227429e5ac9df4993c06b,cf4ff6b92bafae568cfda4eb9efe1e63f8d4d088,17,4,4,F,,,00:44:36.300
10K,10K - Geral Masculino,177,a885dd971498ca613cc745f112c311aa749735d5,0faf7046770b69eababd3ce5a646d2b944b1abda,22,16,18,M,,,00:47:25.172
10K,10K - Geral Feminino,179,c27082e7cb2720c3ac49304b00a6df3cb8de3c4b,04c1d8cf0342afe99453f17f8eabc5d357989d8e,80,32,35,F,,,01:02:52.630
10K,10K - Geral Feminino,180,53d140a2661e7535f43952d5d48d0dc3743db2b7,4a16d66227d619d06a9be7ac08bd94e9fc20cf59,139,56,63,F,,,01:12:35.403
10K,10K - Geral Masculino,183,928df5850591d5defe1dc1430bb3a5dee56c6bbc,283f70e6f0d3651f990348f05b4c5185b2a5179f,37,23,25,M,,,00:54:56.290
10K,10K - Geral Masculino,185,346f17caae0dca7c65b5c5b08652dad1e98a279d,d6af44437daf38326053f6876983f948fe911154,11,9,10,M,,,00:43:12.482
